web-scraper-start-url,ScapperProdcutId,Cat,ProductName,ProductStock,ProductBasePrice,ProductSalePrice,ProductShortDescription
"https://www.wootware.co.za/sale","Phanteks PH-F140M25_DRGB_PWM_WT01 M25-140 D-RGB 140mm White Case Fan","Case Fans","Phanteks PH-F140M25_DRGB_PWM_WT01 M25-140 D-RGB 140mm White Case Fan","In stock with Wootware","R449.00","R299.00","- 140mm Case Fan

- Colour: Black

- Airflow: 104.62 CFM Max

- Air Pressure: 2.8 mmH2O Max

- Rotational Speed: 500 - 1800 RPM

- 36.57 dB(A) Max Noise Level

- 4-Pin PWM Connector

- Optimised To Perform The Best With Fine Mesh/Dust Filters

- Clean Cable Management With Daisy-Chain Cables

- Excellent Low Noise Performance

- Addressable RGB

- 5 Year Warranty"
"https://www.wootware.co.za/sale","Gigabyte GA-B760-AORUS-MASTER-DDR4 B760 Aorus Master DDR4 Intel B760 Raptor Lake LGA 1700 ATX Desktop Motherboard","Motherboards","Gigabyte GA-B760-AORUS-MASTER-DDR4 B760 Aorus Master DDR4 Intel B760 Raptor Lake LGA 1700 ATX Desktop Motherboard","In stock with Wootware","R6,199.00","R5,499.00","- ATX Form Factor Motherboard

- Intel B760 Chipset

- LGA 1700 Socket Supports 12th & 13th Gen Core Processors

- 4x DDR4 DIMM Slots, Up to 128GB (4x32GB)

- Supports Up to DDR4-5333 (OC)

- 1x PCIe 4.0 x16 Slot

- 1x PCIe 3.0 x4 (x16 Physical) Slot

- 1x PCIe 3.0 x1 (x16 Physical) Slot

- 3x M.2 22110 PCIe 4.0 x4 NVMe SSD Slots

- 4x SATA 3.0 Ports

- 1x USB 20Gb/s Type-C Port

- 1x USB 10Gb/s Type-A Port

- 4x USB 5Gb/s Type-A Ports

- 4x USB 2.0 Type-A Ports

- 1x DisplayPort 1.2, 1x HDMI 2.1

- 6x 3.5mm Audio Jacks (Support 7.1 Surround), 1x S/PDIF Optical Audio

- 2x SMA Connectors

- Intel I225-V 2.5 Gigabit Ethernet RJ-45 LAN

- Intel AX211 WiFi 6E 2x2 MIMO Tri-band Adapter, Bluetooth 5.3

- Realtek ALC1220-VB High-Definition Audio Codec

- Twin 16+1+1 Phase Digital VRM

- Gigabyte EZ-Latch Plus PCIe Slot Quick Release Design

- Gigabyte Q-Flash Plus BIOS Update

- Gigabyte RGB Fusion Software

- Gigabyte APP Center

- Supports Windows 10, Windows 11 64-bit

- 3 Year Warranty"
"https://www.wootware.co.za/sale","AOC 27G2SP 27"" Full HD (1920x1080) 165Hz 4ms IPS AMD FreeSync Premium Desktop Monitor","Monitors","AOC 27G2SP 27"" Full HD (1920x1080) 165Hz 4ms IPS AMD FreeSync Premium Desktop Monitor","In stock with Wootware","R6,999.00","R4,799.00","- 27"" IPS (In-Plane Switching) Panel

- 1x DisplayPort, 2x HDMI

- FHD 1920x1080 Resolution

- 165Hz Refresh Rate (Over DisplayPort)

- 1100:1 Contrast Ratio

- Brightness: 250cd/m²

- AMD FreeSync Premium Pro

- 16.7 Million Colours

- 6 Gaming Modes

- 1ms (MPRT) Response Time

- 4ms (GtG) Response Time

- 4 Year Warranty"
"https://www.wootware.co.za/sale","WootBook Pro M17 Intel Core i7-13700H 5.00GHz Boost 14-Core 17.3"" (2560x1440) 165Hz IPS NVIDIA GeForce RTX 4050 6GB GDDR6 Black Laptop","Notebooks","WootBook Pro M17 Intel Core i7-13700H 5.00GHz Boost 14-Core 17.3"" (2560x1440) 165Hz IPS NVIDIA GeForce RTX 4050 6GB GDDR6 Black Laptop","Stock Coming Soon","R27,999.00","R23,899.00","- Intel Core i7-13700H Processor (24MB Smart Cache)

- Up to 5.00GHz Boost Clock

- 6 P-Cores, 8 E-Cores, 20 Threads

- 17.3"" QHD (2560x1440) 165Hz 100% sRGB IPS Display

- NVIDIA GeForce RTX 4050 6GB GDDR6 Graphics

- Supports DDR4-3200MHz, Up to 64GB (Configure Above)

- 2x NVMe M.2 2280 PCI-E 4.0 x4 Slots (Configure Above)

- 1x USB Type-C, 3x USB Type-A, 1x HDMI 2.1

- 1x UHS-I SD Card Reader (SD/SDHC/SDXC)

- 1x RJ45 Ethernet Port, 1x Mic-In Jack

- 1x Audio Combo Jack

- Premium Mylar Touchpad

- Single Zone RGB Backlit Membrane Keyboard

- HD Webcam

- Intel Wi-Fi 6 AX201 Dual-Band Wireless Adapter (High Performance)

- Bluetooth v5.2 Support

- Gigabit (10/100/1000) LAN Port

- Integrated MUX Switch

- 4-Cell, 62Wh Battery

- Windows 11 Ready

- IIS Specification Panel

- Colour: Black

- 1 Year Warranty (Optional Extension to 3 Year Warranty)"
"https://www.wootware.co.za/sale","Super Flower SF-850F14HG(WH) Leadex III Gold 850W 80 Plus Gold Fully Modular White Desktop Power Supply","PSUs","Super Flower SF-850F14HG(WH) Leadex III Gold 850W 80 Plus Gold Fully Modular White Desktop Power Supply","Stock Coming Soon","R2,749.00","R2,149.00","- 850W Maximum Power

- Full Range Auto Voltage Detection Design 100V~240V (Active PFC)

- 80 Plus Gold Certified

- High Efficiency & Stable Power Output

- 130mm Thermal Control Intelligent Cooling Fan

- Low Output Voltage Ripple

- Complies With Energy Star Standard & EuP Regulations

- Complies With ATX 12V v2.32 & EPS 12V v2.92 Specification

- High Temperature Resistant 105°C Capacitors

- Support For The Latest Intel & AMD Multi-Core CPUs

- Fully Modular Design

- Support For NVIDIA SLI & AMD CrossFireX High Performance GPU

- OVP, OCP, Dual OPP, SCP, UVP, OTP, NLO, SIP

- Lead-free Green Materials with RoHS / WEEE Compliance

- More than 2,000 times On/Off test

- 5 Year Manufacturer Warranty

- South African 3-prong power-cable included"
"https://www.wootware.co.za/sale","Adata AX4U3000316G16A-SBHT XPG Hunter 16GB (1x16GB) DDR4-3000MHz CL16 1.35V Black Desktop Memory","Memory","Adata AX4U3000316G16A-SBHT XPG Hunter 16GB (1x16GB) DDR4-3000MHz CL16 1.35V Black Desktop Memory","In stock with Wootware","R1,043.00","R1,029.00","- 16GB (1x16GB)

- DDR4-3000MHz

- 1.35V

- CL16

- Intel eXtreme Memory Profile 2.0

- Single Channel Kit

- Limited Lifetime Warranty"
"https://www.wootware.co.za/sale","Mushkin MKNSSDVT1TB-D8 Vortex 1TB PCIe 4.0 x4 NVMe M.2 2280 Solid State Drive","SSDs","Mushkin MKNSSDVT1TB-D8 Vortex 1TB PCIe 4.0 x4 NVMe M.2 2280 Solid State Drive","In stock with Wootware","R2,279.00","R1,499.00","- 1TB Storage Capacity

- M.2 (2280) Form Factor

- PCIe NVMe Interface

- Sequential Read Speed: Up to 7,430 MB/s

- Sequential Write Speed: Up to 5,300 MB/s

- Mushkin Enhanced Data Protection Suite

- MTBF: Up to 1.5M Hours

- 5 Year Limited Warranty Or 500TBW"
"https://www.wootware.co.za/sale","Dell S2721DGFA 27"" WQHD (2560x1440) 165Hz 1ms IPS AMD FreeSync Premium Pro DisplayHDR 400 Gaming Desktop Monitor","Monitors","Dell S2721DGFA 27"" WQHD (2560x1440) 165Hz 1ms IPS AMD FreeSync Premium Pro DisplayHDR 400 Gaming Desktop Monitor","In stock with Wootware","R10,799.00","R8,999.00","- 27"" IPS (In-Plane Switching) Panel

- 1x DisplayPort, 2x HDMI

- WQHD 2560x1440 Resolution

- 165Hz Refresh Rate (Over DisplayPort)

- 1000:1 Contrast Ratio

- Brightness: 400cd/m²

- VESA DisplayHDR 400-Certified

- AMD FreeSync Premium Pro

- 16.7 Million Colours

- Pivot, Swivel & Height Adjustment

- 1ms (GtG) Response Time

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Patriot PVS416G360C7K Viper Steel 16GB (2x8GB) DDR4-3600MHz CL17 1.35V Desktop Memory","Memory","Patriot PVS416G360C7K Viper Steel 16GB (2x8GB) DDR4-3600MHz CL17 1.35V Desktop Memory","In stock with Wootware","R1,304.00","R1,099.00","- 16GB (2x8GB)

- DDR4-3600MHz

- 1.35V

- CL17

- 288-pin DIMM

- Intel eXtreme Memory Profile 2.0 Ready

- Dual Channel Kit

- Aluminium Heat Spreader

- Unique Design

- Limited Lifetime Warranty"
"https://www.wootware.co.za/sale","Super Flower SF-850F14RG(BK) Leadex III ARGB Gold 850W 80 Plus Gold Fully Modular Black Desktop Power Supply","PSUs","Super Flower SF-850F14RG(BK) Leadex III ARGB Gold 850W 80 Plus Gold Fully Modular Black Desktop Power Supply","In stock with Wootware","R2,999.00","R2,129.00","- 850W Maximum Power

- Full Range Auto Voltage Detection Design 100V~240V (Active PFC)

- 80 Plus Gold Certified

- Cybenetics ETA Gold 230V Efficiency Rating (SF19850104)

- Cybenetics LAMBDA A- Noise Rating

- High Efficiency & Stable Power Output

- 130mm ARGB Intelligent Cooling Fan

- Excellent Ripple Suppression

- Complies With Energy Star Standards & EU EuP Regulations

- Complies With ATX 12V v2.32 & EPS 12V v2.92 Specification

- High Temperature Resistant 105°C Capacitors

- Support For The Latest Intel & AMD Multi-Core CPUs

- Fully Modular Design

- Support For NVIDIA SLI & AMD CrossFireX High Performance GPU

- OVP, OCP, OPP, SCP, UVP, OTP

- Lead-free Green Materials with RoHS / WEEE Compliance

- Supports ASUS Aura Sync, Gigabyte RGB Fusion, MSI Mystic Light, ASRock Polychrome

- More than 2,000 times On/Off test

- 5 Year Manufacturer Warranty

- South African 3-prong power-cable included"
"https://www.wootware.co.za/sale","Phanteks PH-CB-CMBO_BW 500mm White/Black Universal Extension Cable Kit","Other","Phanteks PH-CB-CMBO_BW 500mm White/Black Universal Extension Cable Kit","In stock with Wootware","R729.00","R499.00","- Length: 500mm

- Wire AWG: 18AWG, 2.1mm (Rohs)

- Sleeve Tube: PP Material

- Insulation Resistance: 20M ohm @ 200VDC

- Short/Open Determinant: 20K ohm

- 1x Motherboard 24 Pin Extension

- 1x CPU 8 (4+4) Pin Extension

- 2x PCI-E 8 (6+2) Pin Extension

- Pack of Cable Combs"
"https://www.wootware.co.za/sale","Fractal Design FD-C-NOR1C-04 North Chalk White Tempered Glass Clear ATX Desktop Chassis","Chassis","Fractal Design FD-C-NOR1C-04 North Chalk White Tempered Glass Clear ATX Desktop Chassis","Stock Coming Soon","R3,179.00","R2,499.00","- Premium ATX Desktop Chassis with Wood Grain Detail

- Filtered Front Intake Airflow Design

- Clear Tempered Glass Side Panel

- Water-Cooling Friendly Layout

- Removable Top Panel with Faux Leather Pull Tab

- Steel Details

- Supports ATX, Micro-ATX, Mini-ITX Motherboards

- 1x USB 5Gb/s Type-C Port (Front)

- 2x USB 5Gb/s Type-A Ports (Front)

- 2x 3.5mm Audio Jacks (Front Headphone, Microphone)

- 2x 2.5"" / 3.5"" Combo Drive Bays

- 2x 2.5"" Drive Bays

- Diffuse-Lit LED Power Light

- 2x Fractal Design Aspect 140mm PWM Fans Included (Front Intake)

- Support For Up to 8x 120mm Fans or 6x 140mm Fans

- Integrated PWM Fan Hub

- Fixed Cable Straps, Captive Thumbscrews, Rolled Edges

- Radiator Support up to 360mm (Front) & 240mm (Top)

- CPU Cooler Clearance: 170mm

- GPU Cooler Clearance: 355mm

- PSU Clearance: Up to 255mm

- Colour: Chalk White

- Weight: 7.7kg

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Samsung MZ-V8P2T0BW 980 PRO 2TB NVMe M.2 2280 PCI-Express 4.0 x4 Solid State Drive","SSDs","Samsung MZ-V8P2T0BW 980 PRO 2TB NVMe M.2 2280 PCI-Express 4.0 x4 Solid State Drive","In stock with Wootware","R6,499.00","R4,799.00","- 2TB Storage Capacity

- M.2 2280 Form Factor

- Interface: PCI-Express Gen 4.0 x4 NVMe 1.3c

- Up to 7,000MB/s Sequential Read Speed

- Up to 5,100MB/s Sequential Write Speed

- 4KB QD32 Random Read: Up to 1,000,000 IOPS

- 4KB QD32 Random Write: Up to 1,000,000 IOPS

- Samsung Magician Management Software

- Reliable Thermal Control

- Flash Memory: Samsung V-NAND 3-bit MLC

- Up to 1.5 Million Hours Reliability (MTBF)

- 5 Year Limited Warranty or 1,200 TBW



Winner of Tom's Hardware's Editor's Choice Award - See the Full Review Here

Winner of TweakTown's Must Have Editor's Choice Award - See the Full Review Here

Read the Full Review by Guru3D Here"
"https://www.wootware.co.za/sale","Fractal Design FD-P-IA2G-750 Ion Gold 750W 80 Plus Gold Certified Fully Modular Black Desktop Power Supply","PSUs","Fractal Design FD-P-IA2G-750 Ion Gold 750W 80 Plus Gold Certified Fully Modular Black Desktop Power Supply","Stock Coming Soon","R2,329.00","R1,649.00","- 750W Maximum Power

- 80 Plus Gold Certified

- Quality Components Consistently Deliver Tight Voltage Regulation

- 140mm Fractal Design Dynamic Fan

- DC-DC Design For Precise Electrical Output

- Premium 105° Japanese Capacitor(s)

- ErP 2013 Standby Efficiency

- Fully Modular Design

- Low Noise & Ripple

- 100,000 Hours (MTBF) Life Expectancy

- OVP, UVP, OPP, SCP, OCP, OTP

- 7 Year Warranty

- Includes South African Power Cable"
"https://www.wootware.co.za/sale","AMD 100-100000909WOF Ryzen 9 7900X3D 5.60GHz 12-Core Zen 4 Socket AM5 Desktop CPU - Cooler Not Included","CPUs","AMD 100-100000909WOF Ryzen 9 7900X3D 5.60GHz 12-Core Zen 4 Socket AM5 Desktop CPU - Cooler Not Included","In stock with Wootware","R15,399.00","R13,299.00","- AMD's Fastest 12-Core Gaming Processor

- AMD Ryzen 9 7900X3D 4.40GHz Processor with 140MB V-Cache

- Up to 5.60GHz Boost Clock

- 12 Cores, 24 Threads

- AMD 5nm Zen 4 Architecture

- TSMC 6nm IO Die

- Advanced 3D Chip Stacking Technology

- 768KB L1 Cache

- 12MB L2 Cache

- Integrated Radeon RDNA 2 Graphics

- Supports AMD X670E, X670, B650E, B650 Chipsets

- Dual-Channel DDR5 Memory Architecture Up to 128GB

- Up to DDR5-5200MHz Supported

- PCI Express Version 5.0 Supported

- AMD EXPO Memory Overclocking Profiles

- AMD Precision Boost 2.0 & Precision Boost Overdrive

- AMD StoreMI Technology

- 120W TDP

- Socket AM5 Compatible

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Fractal Design FD-CA-FOCUS-WT-W Focus G Windowed White Steel ATX Mid Tower Desktop Chassis","Chassis","Fractal Design FD-CA-FOCUS-WT-W Focus G Windowed White Steel ATX Mid Tower Desktop Chassis","Stock Coming Soon","R1,429.00","R1,049.00","- Steel Chassis

- Mid Tower

- Colour: White

- Windowed Side Panel

- Supports ATX, Micro-ATX & Mini-ITX Motherboards

- 1x USB 3.0, 1x USB 2.0, Audio In/Out

- 2x 3.5""/2.5"" Drive Bays

- Supports Standard Sized Power Supplies

- Includes 2x Silent Series LL 120mm LED Fans

- CPU Cooler Clearance: Up to 165mm in Height

- Maximum GPU Length: 380mm

- 2 Year Warranty"
"https://www.wootware.co.za/sale","AMD 100-100000592BOX Ryzen 7 7700 5.30GHz 8-Core Zen 4 Socket AM5 Desktop CPU","CPUs","AMD 100-100000592BOX Ryzen 7 7700 5.30GHz 8-Core Zen 4 Socket AM5 Desktop CPU","In stock with Wootware","R8,899.00","R7,599.00","Bundle Promo: Get R800 off when purchasing 7700 with a compatible motherboard & DDR5 memory kit!

- Offer valid from 28 February 2023, through 01 April 2023, or while supplies last.

- Select products qualify

- Browse all qualifying memory kits

- Browse all qualifying X670 motherboards

- Browse all qualifying B650 motherboards

- Discount will reflect in your shopping cart



View more AMD Ryzen 7000 series bundles on promotion →



- AMD Ryzen 7 7700 3.80GHz Processor (32MB L3 Cache)

- Up to 5.30GHz Boost Clock

- 8 Cores, 16 Threads

- AMD 5nm Zen 4 Architecture

- TSMC 6nm IO Die

- 512KB L1 Cache

- 8MB L2 Cache

- Integrated Radeon RDNA 2 Graphics

- Supports AMD X670E, X670, B650E, B650 Chipsets

- Dual-Channel DDR5 Memory Architecture Up to 128GB

- Up to DDR5-5200MHz Supported

- PCI Express Version 5.0 Supported

- AMD EXPO Memory Overclocking Profiles

- AMD Precision Boost 2.0 & Precision Boost Overdrive

- AMD StoreMI Technology

- 65W TDP

- Socket AM5 Compatible

- Includes AMD Wraith Prism ARGB Cooler

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Microsoft Windows 11 Home 64-bit Operating System - DSP Pack","Other","Microsoft Windows 11 Home 64-bit Operating System - DSP Pack","In stock with Wootware","R2,999.00","R2,599.00","- Windows 11 Home 64-bit

- A Fresh Perspective

- Provides A Clean & Creative Space

- Maximise Your Productivity with Snap Layouts & Desktops

- Playtime. Anytime.

- New, More-Intuitive Redocking Experience

- Available on the Widest Array of Devices



- View the AMD CPU Compatibility List

- View the Intel CPU Compatibility List"
"https://www.wootware.co.za/sale","Gigabyte GA-A520M-S2H A520M S2H AMD AM4 Socket A520 Micro-ATX Desktop Motherboard","Motherboards","Gigabyte GA-A520M-S2H A520M S2H AMD AM4 Socket A520 Micro-ATX Desktop Motherboard","Stock Coming Soon","R1,699.00","R1,499.00","- Micro-ATX Form Factor

- AMD A520 Chipset

- Socket AM4

- 2x DDR4 DIMM Slots, Supports Up to 64GB

- 1x PCI-E 3.0 x16, 2x PCI-E 3.0 x1 Slots

- 4x SATA 6Gb/s Ports, 1x M.2 Slot

- 4x USB 3.2 Type-A Gen 1, 2x USB 2.0/1.1 Type-A

- 1x HDMI, 1x D-Sub, 1x DVI-D, 3x Audio Jacks

- Realtek GbE LAN Chip

- 3 Year Warranty



Click here to see the CPU support list."
"https://www.wootware.co.za/sale","Kingston KF432S20IBK2/64 Fury Impact 64GB (2x32GB) DDR4-3200MHz CL20 1.2V Black Notebook Memory","Memory","Kingston KF432S20IBK2/64 Fury Impact 64GB (2x32GB) DDR4-3200MHz CL20 1.2V Black Notebook Memory","In stock with Wootware","R5,299.00","R4,499.00","- 64GB (2x32GB)

- DDR4-3200MHz

- 1.2V CL20

- SODIMM Form Factor

- 260-Pin

- Unbuffered 

- Limited Lifetime Warranty"
"https://www.wootware.co.za/sale","Mushkin MKNSSDPE1TB-D8 Pilot-E 1TB 3D TLC NVMe M.2 2280 PCIe 3.0 x4 Solid State Drive","SSDs","Mushkin MKNSSDPE1TB-D8 Pilot-E 1TB 3D TLC NVMe M.2 2280 PCIe 3.0 x4 Solid State Drive","In stock with Wootware","R2,349.00","R1,379.00","- 1TB Storage Capacity

- M.2 2280 Form Factor

- PCIe Gen3 x4 NVMe 1.3 Interface

- Up to 3500 MB/s Sequential Read Speed

- Up to 3000 MB/s Sequential Write Speed

- 4KB Random Read: Up to 331,000 IOPS

- 4KB Random Write: Up to 353,000 IOPS

- Silicon Motion SM2262EN Controller

- NVMe Deallocate Function Supported

- High-Reliability 3D TLC NAND Flash

- SLC Caching Accelerates Burst Performance

- MTBF: Up to 1.5M Hours

- 3 Year Limited Warranty or 600TBW"
"https://www.wootware.co.za/sale","AOC CQ27G3S 27"" WQHD (2560x1440) 165Hz VA 4ms FreeSync Premium 1000R Curved HDR 10 Gaming Desktop Monitor","Monitors","AOC CQ27G3S 27"" WQHD (2560x1440) 165Hz VA 4ms FreeSync Premium 1000R Curved HDR 10 Gaming Desktop Monitor","In stock with Wootware","R8,499.00","R5,999.00","- 27"" VA (Vertical Alignment) Panel

- 1x DisplayPort 1.2, 2x HDMI 2.0

- WQHD 2560x1440 Resolution

- 165Hz Refresh Rate

- 3000:1 Contrast Ratio

- Brightness: 300cd/m²

- 1000R Curvature

- AMD FreeSync Premium

- 16.7 Million Colours

- Swivel, Tilt & Height Adjustment

- 4ms (GtG) Response Time

- 4 Year Warranty"
"https://www.wootware.co.za/sale","AMD 100-100000061WOF Ryzen 9 5900X 12 Core 3.7GHz (4.8GHz Boost) Socket AM4 Desktop CPU - Cooler Not Included","CPUs","AMD 100-100000061WOF Ryzen 9 5900X 12 Core 3.7GHz (4.8GHz Boost) Socket AM4 Desktop CPU - Cooler Not Included","In stock with Wootware","R10,999.00","R7,999.00","- 3.7GHz Base Clock

- Up to 4.8GHz Boost Clock

- 12 Cores, 24 Threads

- AMD 7nm Zen 3 Architecture

- DDR4-3200MHz Supported

- 6MB L2 Cache

- 64MB L3 Cache

- PCI Express Version 4.0 x16

- Cooler Not Included

- AMD StoreMI Technology

- 3 Year Warranty"
"https://www.wootware.co.za/sale","XFX Radeon RX 7900 XTX Merc 310 Black Speedster RX-79XMERCB9 24GB GDDR6 384-bit PCI-E 4.0 Desktop Graphics Card","GPUs","XFX Radeon RX 7900 XTX Merc 310 Black Speedster RX-79XMERCB9 24GB GDDR6 384-bit PCI-E 4.0 Desktop Graphics Card","In stock with Wootware","R27,899.00","R23,499.00","- Base Clock: Up to 1855 MHz

- Game Clock: Up to 2455 MHz

- Boost Clock: Up to 2615 MHz

- Stream Processors: 6144

- Infinity Cache: 96MB

- Memory: 24GB GDDR6

- Memory Clock: 20Gbps

- AMD RDNA 3 Architecture

- 5nm GPU

- PCI-E Gen 4.0

- 3x DisplayPort 2.1, 1x HDMI 2.1

- Radeon FreeSync Technology

- Radeon VR Ready Premium

- XFX Ghost Thermal

- Vapor Chamber Design

- Premium Quality Backplate

- Triple Fan Cooler

- 2 Year Warranty"
"https://www.wootware.co.za/sale","3 Leaf Clover (Mickey Mouse) 1.8m Laptop/Notebook Mains Power Cable","Other","3 Leaf Clover (Mickey Mouse) 1.8m Laptop/Notebook Mains Power Cable","In stock with Wootware","R139.00","R89.00","3 Leaf Clover (Mickey Mouse) 1.8m Laptop/Notebook Mains Power Cable"
"https://www.wootware.co.za/sale","Alienware 27 AW2723DF 27"" WQHD (2560x1440) 240Hz 1ms Fast IPS Anti-Glare AMD FreeSync Premium Pro Lunar Light Overclockable Desktop Gaming Monitor","Monitors","Alienware 27 AW2723DF 27"" WQHD (2560x1440) 240Hz 1ms Fast IPS Anti-Glare AMD FreeSync Premium Pro Lunar Light Overclockable Desktop Gaming Monitor","In stock with Wootware","R14,499.00","R11,999.00","- 27"" Fast IPS (In-Plane Switching) Nano Colour Panel

- VESA Display HDR 600 Certified

- Alienware FX Addressable RGB Lighting

- AMD FreeSync Premium Pro Certified

- NVIDIA G-Sync Compatible

- Integrated USB Hub

- 1x USB 5Gbps Type-B Upstream Port

- 4x USB 5Gbps Type-A Downstream Ports

- 2x HDMI 2.0 Ports (Up to 144Hz)

- 1x DisplayPort 1.4 Port (Up to 280Hz)

- 1x 3.5mm Combination Audio Jack

- 1x 3.5mm Line-Out Audio Jack

- Resolution: WQHD (2560x1440)

- Refresh Rate: 240Hz (Variable)

- Color Gamut: 95% DCI-P3

- Colour Depth: 1.07 Billion Colours

- Contrast Ratio: 1000:1 (Typical)

- Brightness: 600 nits (Peak)

- VESA 100x100mm Mountable

- Dell ComfortView Plus with Flicker-Free Screen

- Dell Display Manager Software

- Alienware Command Centre Software

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Fractal Design FD-A-USBC-001 Model D USB Type-C 10Gb/s Front-Panel Chassis Accessory","Other","Fractal Design FD-A-USBC-001 Model D USB Type-C 10Gb/s Front-Panel Chassis Accessory","Stock Coming Soon","R299.00","R199.00","- USB Type-C Front-Panel Cable Accessory

- Compatible with Fractal Design Model D Chassis Mounts

- Designed for Fractal Design Pop & Focus 2 Series

- Max Transfer Rate: 10Gb/s

- Complies with USB 3.2 Gen 2 Specification

- Cable Length: 670mm

- Colour: Black

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Antec HCG-750 Gold High Current Gamer 750W 80 Plus Gold Certified Fully-Modular Desktop Power Supply","PSUs","Antec HCG-750 Gold High Current Gamer 750W 80 Plus Gold Certified Fully-Modular Desktop Power Supply","In stock with Wootware","R2,199.00","R1,599.00","- 750W

- Fully-Modular

- 80 PLUS Gold Certified

- Japanese Brand Capacitors

- 120mm Silence Fan

- 10 Year Warranty"
"https://www.wootware.co.za/sale","ASUS FA507RR-716512G0W TUF Gaming A15 AMD Ryzen 7 6800H 3.2GHz 8-Core 15.6"" FHD(1920x1080) 144Hz IPS-Level 16GB(1x16GB) DDR5-4800MHz NVIDIA GeForce RTX 3070 8GB GDDR6 512GB NVMe M.2 SSD Windows 11 Home Gaming Laptop","Notebooks","ASUS FA507RR-716512G0W TUF Gaming A15 AMD Ryzen 7 6800H 3.2GHz 8-Core 15.6"" FHD(1920x1080) 144Hz IPS-Level 16GB(1x16GB) DDR5-4800MHz NVIDIA GeForce RTX 3070 8GB GDDR6 512GB NVMe M.2 SSD Windows 11 Home Gaming Laptop","In stock with Wootware","R34,799.00","R26,999.00","- AMD Ryzen 7 6800H 3.2GHz (16MB Cache)

- Up to 4.70GHz Boost Clock

- 8 Core, 16 Threads

- 15.6"" Full HD (1920x1080) 144Hz IPS-Level Adaptive-Sync Display

- NVIDIA GeForce RTX 3070 8GB GDDR6 Graphics

- AMD Radeon Navi2 Graphics Integrated Graphics

- Integrated MUX Switch for 5-10% Better Performance

- 16GB (1x16GB SO-DIMM) DDR5-4800MHz

- Dual-Channel Memory Supported

- 84-blade Arc Flow Fans

- 4 Exhaust Vents & 5 Heatpipes

- 1x 512GB PCIe 3.0 NVMe M.2 SSD

- 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A

- 1x USB 3.2 Gen 1 Type-C support DisplayPort / G-SYNC

- 720p HD Webcam

- RGB LED Backlit Keyboard

- 802.11ax, 2x2 Dual-Band Wi-Fi 6 Adapter

- Bluetooth v5.2

- 90Wh 4-Cell LI-Ion Battery

- Colour: Jaeger Grey

- 1 Year Warranty"
"https://www.wootware.co.za/sale","Gainward GeForce GTX 1660 Super Ghost GW-GTX1660S-6GB-GH 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card","GPUs","Gainward GeForce GTX 1660 Super Ghost GW-GTX1660S-6GB-GH 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card","In stock with Wootware","R7,999.00","R4,499.00","- Base Clock: 1530 MHz

- Boost Clock: 1785 MHz

- CUDA Cores: 1408

- Memory: 6GB GDDR6

- NVIDIA Turing Architecture

- NVIDIA G-SYNC Technology

- 1x HDMI, 1xDVI-D, 1x DisplayPort

- Dual Fan Design

- NVIDIA GeForce Experience

- NVIDIA GPU Boost

- 2 Year Warranty"
"https://www.wootware.co.za/sale","HP 6Q7Z8ES ProBook 450 G9 Intel Core i3-1215U 4.40GHz Hexa-Core 15.6"" WXGA(1366x768) Anti-Glare 4GB(1x4GB) DDR4-3200MHz 256GB PCIe NVMe M.2 SSD Windows 10 Pro Pike Silver Laptop","Notebooks","HP 6Q7Z8ES ProBook 450 G9 Intel Core i3-1215U 4.40GHz Hexa-Core 15.6"" WXGA(1366x768) Anti-Glare 4GB(1x4GB) DDR4-3200MHz 256GB PCIe NVMe M.2 SSD Windows 10 Pro Pike Silver Laptop","In stock with Supplier","R13,382.00","R10,999.00","- Intel Core i3-1215U 6-Core (10MB Smart Cache)

- Up to 4.40GHz Boost Clock

- 6 Cores, 8 Threads

- 15.6"" WXGA(1366x768) Anti-Glare Display

- Intel UHD Graphics

- 4GB(1x4GB) DDR4-3200MHz Memory

- 256GB PCIe NVMe M.2 SSD

- 1x USB 10Gbps Type-C, 3x USB 3.2 Gen 1 Type-A

- 1x HDMI 2.1, 1x RJ-45 LAN Jack

- Gigabit (10/100/1000) LAN Port

- Intel AX211 2x2 MU-MIMO 160MHz Wi-Fi 6E Adapter

- Bluetooth v5.3

- HD 720P Webcam

- Windows 10 Pro

- 1 Year Warranty"
"https://www.wootware.co.za/sale","Phanteks PH-F140SK_BBK_PWM SK 140mm PWM Black Case Fan","Case Fans","Phanteks PH-F140SK_BBK_PWM SK 140mm PWM Black Case Fan","Stock Coming Soon","R299.00","R179.00","- 140mm PWM Fan

- Colour: Black

- Max Airflow: 84.5 CFM

- Static Pressure: Up to 1.23 mmH2O

- 500 - 1500 RPM (+/- 5-10%)

- 36dBA Noise Level

- 9x Blade Design (Black)

- MTBF: 40,000 Hours

- 2 Year Warranty"
